2023-02-17 13:49:30,885 INFO  Logger.cs: 70 - 
2023-02-17 17:46:56,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in part 2-1
2023-02-17 17:46:56,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from display-1
2023-02-17 17:46:56,561 INFO  ExportHelperExtension.cs: 1136 - Found 30 in display-1
2023-02-17 17:46:56,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in display-1
2023-02-17 17:46:56,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-1
2023-02-17 17:46:56,563 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-1
2023-02-17 17:46:56,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-1
2023-02-17 17:46:56,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-2
2023-02-17 17:46:56,566 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-2
2023-02-17 17:46:56,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-2
2023-02-17 17:46:56,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-3
2023-02-17 17:46:56,573 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-3
2023-02-17 17:46:56,575 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-3
2023-02-17 17:46:56,576 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Real Bo Motor With Wheel-1
2023-02-17 17:46:56,578 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Real Bo Motor With Wheel-1
2023-02-17 17:46:56,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Real Bo Motor With Wheel-1
2023-02-17 17:46:56,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-1
2023-02-17 17:46:56,582 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-1
2023-02-17 17:46:56,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-1
2023-02-17 17:46:56,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-4
2023-02-17 17:46:56,584 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-4
2023-02-17 17:46:56,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-4
2023-02-17 17:46:56,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-3
2023-02-17 17:46:56,589 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-3
2023-02-17 17:46:56,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-3
2023-02-17 17:46:56,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-2
2023-02-17 17:46:56,591 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-2
2023-02-17 17:46:56,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-2
2023-02-17 17:46:56,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from plate-3
2023-02-17 17:46:56,594 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2023-02-17 17:46:56,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in plate-3
2023-02-17 17:46:56,598 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from table stand-3
2023-02-17 17:46:56,600 INFO  ExportHelperExtension.cs: 1136 - Found 29 in table stand-3
2023-02-17 17:46:56,601 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in table stand-3
2023-02-17 17:46:56,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2
2023-02-17 17:46:56,603 INFO  ExportHelperExtension.cs: 1136 - Found 86 in Assem2
2023-02-17 17:46:56,604 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem2
2023-02-17 17:46:56,604 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 17:46:56,605 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-02-17 17:46:56,606 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base 2-1
2023-02-17 17:46:56,607 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base 2-1
2023-02-17 17:46:56,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base 2-1
2023-02-17 17:46:56,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from door-1
2023-02-17 17:46:56,612 INFO  ExportHelperExtension.cs: 1136 - Found 28 in door-1
2023-02-17 17:46:56,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in door-1
2023-02-17 17:46:56,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from part 2-1
2023-02-17 17:46:56,617 INFO  ExportHelperExtension.cs: 1136 - Found 49 in part 2-1
2023-02-17 17:46:56,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in part 2-1
2023-02-17 17:46:56,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from display-1
2023-02-17 17:46:56,620 INFO  ExportHelperExtension.cs: 1136 - Found 30 in display-1
2023-02-17 17:46:56,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in display-1
2023-02-17 17:46:56,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-1
2023-02-17 17:46:56,624 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-1
2023-02-17 17:46:56,628 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-1
2023-02-17 17:46:56,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-2
2023-02-17 17:46:56,632 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-2
2023-02-17 17:46:56,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-2
2023-02-17 17:46:56,635 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-3
2023-02-17 17:46:56,637 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-3
2023-02-17 17:46:56,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-3
2023-02-17 17:46:56,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Real Bo Motor With Wheel-1
2023-02-17 17:46:56,640 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Real Bo Motor With Wheel-1
2023-02-17 17:46:56,650 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Real Bo Motor With Wheel-1
2023-02-17 17:46:56,651 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-1
2023-02-17 17:46:56,780 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-1
2023-02-17 17:46:56,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-1
2023-02-17 17:46:56,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-4
2023-02-17 17:46:56,782 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-4
2023-02-17 17:46:56,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-4
2023-02-17 17:46:56,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-3
2023-02-17 17:46:56,783 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-3
2023-02-17 17:46:56,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-3
2023-02-17 17:46:56,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-2
2023-02-17 17:46:56,786 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-2
2023-02-17 17:46:56,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-2
2023-02-17 17:46:56,787 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plate-3
2023-02-17 17:46:56,788 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2023-02-17 17:46:56,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in plate-3
2023-02-17 17:46:56,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from table stand-3
2023-02-17 17:46:56,789 INFO  ExportHelperExtension.cs: 1136 - Found 29 in table stand-3
2023-02-17 17:46:56,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in table stand-3
2023-02-17 17:46:57,147 INFO  SwAddin.cs: 339 - Loading config tree
2023-02-17 17:46:57,153 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-02-17 17:46:57,158 INFO  SwAddin.cs: 344 - Showing property manager
2023-02-17 17:47:12,565 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:47:18,214 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:47:18,586 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:47:18,775 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:47:20,939 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:47:33,192 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:48:13,844 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:48:19,978 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:48:23,046 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:03,556 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:07,806 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:10,880 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:13,034 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:46,146 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:51,053 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:49:55,205 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:50:22,318 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:50:25,999 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:50:28,917 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:50:38,458 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:51:09,624 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:51:17,271 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:51:20,793 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-17 17:52:11,446 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-02-17 17:52:11,862 INFO  ExportHelperExtension.cs: 347 - Creating joint front_lf_wheel
2023-02-17 17:52:12,617 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child front_lf_wheel failed
2023-02-17 17:52:12,746 INFO  ExportHelperExtension.cs: 347 - Creating joint front_rt_wheel
2023-02-17 17:52:12,814 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child front_rt_wheel failed
2023-02-17 17:52:12,947 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_lf_wheel
2023-02-17 17:52:13,008 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rear_lf_wheel failed
2023-02-17 17:52:13,136 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_rt_wheel
2023-02-17 17:52:13,195 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rear_rt_wheel failed
2023-02-17 17:52:13,321 INFO  ExportHelperExtension.cs: 347 - Creating joint body
2023-02-17 17:52:13,321 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child body failed
2023-02-17 17:52:13,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2
2023-02-17 17:52:13,550 INFO  ExportHelperExtension.cs: 1136 - Found 87 in Assem2
2023-02-17 17:52:13,551 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in Assem2
2023-02-17 17:52:13,551 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 17:52:13,552 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-02-17 17:52:13,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base 2-1
2023-02-17 17:52:13,553 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base 2-1
2023-02-17 17:52:13,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base 2-1
2023-02-17 17:52:13,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from door-1
2023-02-17 17:52:13,555 INFO  ExportHelperExtension.cs: 1136 - Found 28 in door-1
2023-02-17 17:52:13,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in door-1
2023-02-17 17:52:13,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from part 2-1
2023-02-17 17:52:13,571 INFO  ExportHelperExtension.cs: 1136 - Found 49 in part 2-1
2023-02-17 17:52:13,572 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in part 2-1
2023-02-17 17:52:13,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from display-1
2023-02-17 17:52:13,573 INFO  ExportHelperExtension.cs: 1136 - Found 30 in display-1
2023-02-17 17:52:13,574 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in display-1
2023-02-17 17:52:13,574 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-1
2023-02-17 17:52:13,575 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-1
2023-02-17 17:52:13,575 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-1
2023-02-17 17:52:13,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-2
2023-02-17 17:52:13,576 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-2
2023-02-17 17:52:13,576 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-2
2023-02-17 17:52:13,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-3
2023-02-17 17:52:13,578 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-3
2023-02-17 17:52:13,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-3
2023-02-17 17:52:13,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Real Bo Motor With Wheel-1
2023-02-17 17:52:13,580 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Real Bo Motor With Wheel-1
2023-02-17 17:52:13,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Real Bo Motor With Wheel-1
2023-02-17 17:52:13,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-1
2023-02-17 17:52:13,581 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-1
2023-02-17 17:52:13,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-1
2023-02-17 17:52:13,582 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-4
2023-02-17 17:52:13,582 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-4
2023-02-17 17:52:13,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-4
2023-02-17 17:52:13,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bo_motor_clamp.stp-3
2023-02-17 17:52:13,584 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-3
2023-02-17 17:52:13,584 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bo_motor_clamp.stp-3
2023-02-17 17:52:13,584 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-2
2023-02-17 17:52:13,585 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-2
2023-02-17 17:52:13,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-2
2023-02-17 17:52:13,586 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from plate-3
2023-02-17 17:52:13,586 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
2023-02-17 17:52:13,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in plate-3
2023-02-17 17:52:13,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from table stand-3
2023-02-17 17:52:13,588 INFO  ExportHelperExtension.cs: 1136 - Found 29 in table stand-3
2023-02-17 17:52:13,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in table stand-3
2023-02-17 17:52:13,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2
2023-02-17 17:52:13,589 INFO  ExportHelperExtension.cs: 1136 - Found 87 in Assem2
2023-02-17 17:52:13,590 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem2
2023-02-17 17:52:13,590 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-17 17:52:13,590 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2023-02-17 17:52:13,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base 2-1
2023-02-17 17:52:13,592 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base 2-1
2023-02-17 17:52:13,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base 2-1
2023-02-17 17:52:13,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from door-1
2023-02-17 17:52:13,593 INFO  ExportHelperExtension.cs: 1136 - Found 28 in door-1
2023-02-17 17:52:13,593 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in door-1
2023-02-17 17:52:13,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from part 2-1
2023-02-17 17:52:13,594 INFO  ExportHelperExtension.cs: 1136 - Found 49 in part 2-1
2023-02-17 17:52:13,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in part 2-1
2023-02-17 17:52:13,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from display-1
2023-02-17 17:52:13,596 INFO  ExportHelperExtension.cs: 1136 - Found 30 in display-1
2023-02-17 17:52:13,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in display-1
2023-02-17 17:52:13,596 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-1
2023-02-17 17:52:13,597 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-1
2023-02-17 17:52:13,597 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-1
2023-02-17 17:52:13,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-2
2023-02-17 17:52:13,597 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-2
2023-02-17 17:52:13,598 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-2
2023-02-17 17:52:13,598 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-3
2023-02-17 17:52:13,599 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-3
2023-02-17 17:52:13,599 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-3
2023-02-17 17:52:13,600 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Real Bo Motor With Wheel-1
2023-02-17 17:52:13,600 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Real Bo Motor With Wheel-1
2023-02-17 17:52:13,600 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Real Bo Motor With Wheel-1
2023-02-17 17:52:13,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-1
2023-02-17 17:52:13,601 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-1
2023-02-17 17:52:13,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-1
2023-02-17 17:52:13,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-4
2023-02-17 17:52:13,603 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-4
2023-02-17 17:52:13,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-4
2023-02-17 17:52:13,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bo_motor_clamp.stp-3
2023-02-17 17:52:13,604 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bo_motor_clamp.stp-3
2023-02-17 17:52:13,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bo_motor_clamp.stp-3
2023-02-17 17:52:13,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-2
2023-02-17 17:52:13,605 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 1-2
2023-02-17 17:52:13,606 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-2
2023-02-17 17:52:13,606 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from plate-3
2023-02-17 17:52:13,607 INFO  ExportHelperExtension.cs: 1136 - Found 25 in plate-3
